,DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
50,2020/1/16 17:00,0.015165136,0.0151619725,0.014141296,0.01528607,0.018250477,0.019764556,0.026225965,0.038111355,0.05569293,0.05901265,0.06837513,0.0741692,0.08001132,0.086987525,0.08120009,0.070116565,0.06478424,0.049974795,0.046390735,0.0341861,0.023057101,0.01678602,0.010643706,0.0074623637,0.0037796937,0.005263038
51,2020/1/16 18:00,0.015046294,0.015023348,0.0126089975,0.013098846,0.015154731,0.015800126,0.020852912,0.032128725,0.049888797,0.052253965,0.061927456,0.06910359,0.0772946,0.088204466,0.08487339,0.07487414,0.070757,0.056956317,0.053945623,0.040407848,0.02722698,0.020025695,0.01279159,0.008974724,0.0044207377,0.0063589755
52,2020/1/16 19:00,0.014840243,0.014568801,0.011233862,0.011156872,0.01298152,0.012782591,0.01660886,0.027210766,0.044652574,0.046092555,0.055415362,0.06358859,0.075116575,0.089102216,0.086028434,0.07727692,0.07465443,0.06348725,0.062211953,0.04669895,0.0317075,0.023570783,0.015397806,0.010764933,0.005248366,0.0076013906
53,2020/1/16 20:00,0.014445148,0.014230882,0.010696885,0.010147703,0.011827461,0.010852097,0.014278515,0.023794936,0.039793998,0.04098758,0.049851198,0.06025042,0.073851205,0.08998202,0.08697812,0.07839354,0.07719116,0.06850896,0.06861099,0.05091609,0.035110936,0.026128346,0.017056135,0.011775768,0.0058343667,0.008505501
54,2020/1/16 21:00,0.015067683,0.015081261,0.011522843,0.010902682,0.01245244,0.01114581,0.0147062335,0.024414485,0.040175304,0.039732575,0.048605688,0.060244903,0.07246115,0.08799517,0.08559349,0.07759198,0.075805455,0.06930535,0.070034325,0.051450733,0.035289343,0.02650513,0.017309563,0.012002818,0.005885439,0.008718096
55,2020/1/16 22:00,0.014366196,0.014747034,0.01213934,0.011938879,0.013958254,0.0127537465,0.016963901,0.027968679,0.044818386,0.04313726,0.051284745,0.06235449,0.07254441,0.0858528,0.083581336,0.07542341,0.072837055,0.06763392,0.06781217,0.04851233,0.03262831,0.025065092,0.016301943,0.011319338,0.005764508,0.008292406
56,2020/1/16 23:00,0.014448949,0.015500486,0.014476967,0.015393032,0.018207463,0.017871216,0.024333848,0.037037395,0.055040997,0.051526938,0.059664723,0.068224385,0.07357313,0.08107118,0.08017827,0.070076,0.06557504,0.058980726,0.056933213,0.040809367,0.026835473,0.020519735,0.013109776,0.009072062,0.0047392873,0.006800295
57,2020/1/17 0:00,0.015095522,0.016501987,0.016741758,0.018875942,0.022135116,0.02321561,0.03106488,0.04550261,0.06278669,0.0592328,0.06754271,0.07195485,0.07387658,0.077954315,0.07556065,0.06475694,0.058868054,0.050136752,0.04766258,0.03397037,0.022218997,0.016700497,0.010728723,0.007479315,0.0038655093,0.0055702245
58,2020/1/17 1:00,0.015939496,0.017808225,0.01905661,0.02291424,0.026944885,0.030633898,0.04020125,0.055585485,0.0719432,0.0688832,0.07435744,0.07393039,0.07118202,0.07171351,0.068624504,0.057826325,0.051705845,0.041511737,0.03829413,0.027489942,0.017835883,0.013461058,0.00854904,0.005996577,0.0032107735,0.004400373
59,2020/1/17 2:00,0.017882982,0.020306928,0.024128541,0.030166797,0.03607704,0.042749528,0.054953188,0.06945605,0.08028303,0.0752656,0.07639246,0.07205398,0.063378915,0.06159236,0.058792215,0.048878238,0.043216895,0.032848302,0.029482914,0.021030653,0.013673254,0.010477481,0.0064193564,0.0045477585,0.0025657385,0.0033799845
60,2020/1/17 3:00,0.019319452,0.022606833,0.028667957,0.038157966,0.046678163,0.05593523,0.06740263,0.08134968,0.08754303,0.07923058,0.07564578,0.06692145,0.0556362,0.05331655,0.048586085,0.03956226,0.035138845,0.02639692,0.02303378,0.016039139,0.010677668,0.008349162,0.005124408,0.0037056245,0.0021925534,0.0027821474
